"","country","year","word_tokens","nrc","bing"
"14916","Czech Republic","2021","bully","negative","negative"
"14917","Czech Republic","2021","parties",NA,NA
"14918","Czech Republic","2021","parties",NA,NA
"14919","Czech Republic","2021","parties",NA,NA
"14920","Czech Republic","2021","parties",NA,NA
"14921","Czech Republic","2021","parties",NA,NA
"14922","Czech Republic","2021","parties",NA,NA
"14923","Czech Republic","2021","parties",NA,NA
"14924","Czech Republic","2021","parties",NA,NA
"14925","Czech Republic","2021","power",NA,NA
"14926","Czech Republic","2021","power",NA,NA
"14927","Czech Republic","2021","power",NA,NA
"14928","Czech Republic","2021","power",NA,NA
"14929","Czech Republic","2021","parties",NA,NA
"14930","Czech Republic","2021","parties",NA,NA
"14931","Czech Republic","2021","parties",NA,NA
"14932","Czech Republic","2021","parties",NA,NA
"14933","Czech Republic","2021","parties",NA,NA
"14934","Czech Republic","2021","parties",NA,NA
"14935","Czech Republic","2021","parties",NA,NA
"14936","Czech Republic","2021","parties",NA,NA
"14937","Czech Republic","2021","anti",NA,NA
"14938","Czech Republic","2021","anti",NA,NA
"14939","Czech Republic","2021","anti",NA,NA
"14940","Czech Republic","2021","anti",NA,NA
"14941","Czech Republic","2021","anti",NA,NA
"14942","Czech Republic","2021","establishment",NA,NA
"14943","Czech Republic","2021","establishment",NA,NA
"14944","Czech Republic","2021","establishment",NA,NA
"14945","Czech Republic","2021","rhetoric",NA,"negative"
"14946","Czech Republic","2021","ano",NA,NA
"14947","Czech Republic","2021","ano",NA,NA
"14948","Czech Republic","2021","ano",NA,NA
"14949","Czech Republic","2021","ano",NA,NA
"14950","Czech Republic","2021","ano",NA,NA
"14951","Czech Republic","2021","ano",NA,NA
"14952","Czech Republic","2021","ano",NA,NA
"14953","Czech Republic","2021","ano",NA,NA
"14954","Czech Republic","2021","ano",NA,NA
"14955","Czech Republic","2021","radical",NA,"negative"
"14956","Czech Republic","2021","party",NA,NA
"14957","Czech Republic","2021","party",NA,NA
"14958","Czech Republic","2021","party",NA,NA
"14959","Czech Republic","2021","party",NA,NA
"14960","Czech Republic","2021","party",NA,NA
"14961","Czech Republic","2021","party",NA,NA
"14962","Czech Republic","2021","party",NA,NA
"14963","Czech Republic","2021","party",NA,NA
"14964","Czech Republic","2021","party",NA,NA
"14965","Czech Republic","2021","party",NA,NA
"14966","Czech Republic","2021","tomio",NA,NA
"14967","Czech Republic","2021","tomio",NA,NA
"14968","Czech Republic","2021","okamura",NA,NA
"14969","Czech Republic","2021","okamura",NA,NA
"14970","Czech Republic","2021","socially",NA,NA
"14971","Czech Republic","2021","liberal","negative",NA
"14972","Czech Republic","2021","liberal","negative",NA
"14973","Czech Republic","2021","liberal","negative",NA
"14974","Czech Republic","2021","liberal","positive",NA
"14975","Czech Republic","2021","liberal","positive",NA
"14976","Czech Republic","2021","liberal","positive",NA
"14977","Czech Republic","2021","pirates",NA,NA
"14978","Czech Republic","2021","pirates",NA,NA
"14979","Czech Republic","2021","control",NA,NA
"14980","Czech Republic","2021","control",NA,NA
"14981","Czech Republic","2021","majority","joy",NA
"14982","Czech Republic","2021","majority","positive",NA
"14983","Czech Republic","2021","majority","trust",NA
"14984","Czech Republic","2021","seats",NA,NA
"14985","Czech Republic","2021","seats",NA,NA
"14986","Czech Republic","2021","seats",NA,NA
"14987","Czech Republic","2021","seats",NA,NA
"14988","Czech Republic","2021","czechia’s",NA,NA
"14989","Czech Republic","2021","chamber",NA,NA
"14990","Czech Republic","2021","chamber",NA,NA
"14991","Czech Republic","2021","chamber",NA,NA
"14992","Czech Republic","2021","deputies",NA,NA
"14993","Czech Republic","2021","lower","negative",NA
"14994","Czech Republic","2021","lower","sadness",NA
"14995","Czech Republic","2021","chamber",NA,NA
"14996","Czech Republic","2021","chamber",NA,NA
"14997","Czech Republic","2021","chamber",NA,NA
"14998","Czech Republic","2021","parliament","trust",NA
"14999","Czech Republic","2021","regional",NA,NA
"15000","Czech Republic","2021","regional",NA,NA
"15001","Czech Republic","2021","regional",NA,NA
"15002","Czech Republic","2021","regional",NA,NA
"15003","Czech Republic","2021","regional",NA,NA
"15004","Czech Republic","2021","regional",NA,NA
"15005","Czech Republic","2021","regional",NA,NA
"15006","Czech Republic","2021","regional",NA,NA
"15007","Czech Republic","2021","regional",NA,NA
"15008","Czech Republic","2021","senate","trust",NA
"15009","Czech Republic","2021","senate","trust",NA
"15010","Czech Republic","2021","senate","trust",NA
"15011","Czech Republic","2021","senate","trust",NA
"15012","Czech Republic","2021","elections",NA,NA
"15013","Czech Republic","2021","elections",NA,NA
"15014","Czech Republic","2021","elections",NA,NA
"15015","Czech Republic","2021","elections",NA,NA
"15016","Czech Republic","2021","elections",NA,NA
"15017","Czech Republic","2021","elections",NA,NA
"15018","Czech Republic","2021","elections",NA,NA
"15019","Czech Republic","2021","elections",NA,NA
"15020","Czech Republic","2021","elections",NA,NA
"15021","Czech Republic","2021","seats",NA,NA
"15022","Czech Republic","2021","seats",NA,NA
"15023","Czech Republic","2021","seats",NA,NA
"15024","Czech Republic","2021","seats",NA,NA
"15025","Czech Republic","2021","parliament’s",NA,NA
"15026","Czech Republic","2021","upper",NA,NA
"15027","Czech Republic","2021","chamber",NA,NA
"15028","Czech Republic","2021","chamber",NA,NA
"15029","Czech Republic","2021","chamber",NA,NA
"15030","Czech Republic","2021","held",NA,NA
"15031","Czech Republic","2021","october",NA,NA
"15032","Czech Republic","2021","october",NA,NA
"15033","Czech Republic","2021","2020",NA,NA
"15034","Czech Republic","2021","2020",NA,NA
"15035","Czech Republic","2021","2020",NA,NA
"15036","Czech Republic","2021","2020",NA,NA
"15037","Czech Republic","2021","2020",NA,NA
"15038","Czech Republic","2021","wave",NA,NA
"15039","Czech Republic","2021","wave",NA,NA
"15040","Czech Republic","2021","wave",NA,NA
"15041","Czech Republic","2021","covid",NA,NA
"15042","Czech Republic","2021","covid",NA,NA
"15043","Czech Republic","2021","covid",NA,NA
"15044","Czech Republic","2021","covid",NA,NA
"15045","Czech Republic","2021","covid",NA,NA
"15046","Czech Republic","2021","19",NA,NA
"15047","Czech Republic","2021","19",NA,NA
"15048","Czech Republic","2021","19",NA,NA
"15049","Czech Republic","2021","19",NA,NA
"15050","Czech Republic","2021","pandemic","fear",NA
"15051","Czech Republic","2021","pandemic","fear",NA
"15052","Czech Republic","2021","pandemic","fear",NA
"15053","Czech Republic","2021","pandemic","fear",NA
"15054","Czech Republic","2021","pandemic","fear",NA
"15055","Czech Republic","2021","pandemic","fear",NA
"15056","Czech Republic","2021","pandemic","fear",NA
"15057","Czech Republic","2021","pandemic","fear",NA
"15058","Czech Republic","2021","pandemic","fear",NA
"15059","Czech Republic","2021","pandemic","fear",NA
"15060","Czech Republic","2021","pandemic","negative",NA
"15061","Czech Republic","2021","pandemic","negative",NA
"15062","Czech Republic","2021","pandemic","negative",NA
"15063","Czech Republic","2021","pandemic","negative",NA
"15064","Czech Republic","2021","pandemic","negative",NA
"15065","Czech Republic","2021","pandemic","negative",NA
"15066","Czech Republic","2021","pandemic","negative",NA
"15067","Czech Republic","2021","pandemic","negative",NA
"15068","Czech Republic","2021","pandemic","negative",NA
"15069","Czech Republic","2021","pandemic","negative",NA
"15070","Czech Republic","2021","pandemic","sadness",NA
"15071","Czech Republic","2021","pandemic","sadness",NA
"15072","Czech Republic","2021","pandemic","sadness",NA
"15073","Czech Republic","2021","pandemic","sadness",NA
"15074","Czech Republic","2021","pandemic","sadness",NA
"15075","Czech Republic","2021","pandemic","sadness",NA
"15076","Czech Republic","2021","pandemic","sadness",NA
"15077","Czech Republic","2021","pandemic","sadness",NA
"15078","Czech Republic","2021","pandemic","sadness",NA
"15079","Czech Republic","2021","pandemic","sadness",NA
"15080","Czech Republic","2021","july",NA,NA
"15081","Czech Republic","2021","ano",NA,NA
"15082","Czech Republic","2021","ano",NA,NA
"15083","Czech Republic","2021","ano",NA,NA
"15084","Czech Republic","2021","ano",NA,NA
"15085","Czech Republic","2021","ano",NA,NA
"15086","Czech Republic","2021","ano",NA,NA
"15087","Czech Republic","2021","ano",NA,NA
"15088","Czech Republic","2021","ano",NA,NA
"15089","Czech Republic","2021","ano",NA,NA
"15090","Czech Republic","2021","led",NA,"positive"
"15091","Czech Republic","2021","led",NA,"positive"
"15092","Czech Republic","2021","led",NA,"positive"
"15093","Czech Republic","2021","government","fear",NA
"15094","Czech Republic","2021","government","fear",NA
"15095","Czech Republic","2021","government","fear",NA
"15096","Czech Republic","2021","government","fear",NA
"15097","Czech Republic","2021","government","fear",NA
"15098","Czech Republic","2021","government","fear",NA
"15099","Czech Republic","2021","government","fear",NA
"15100","Czech Republic","2021","government","fear",NA
"15101","Czech Republic","2021","government","fear",NA
"15102","Czech Republic","2021","government","fear",NA
"15103","Czech Republic","2021","government","negative",NA
"15104","Czech Republic","2021","government","negative",NA
"15105","Czech Republic","2021","government","negative",NA
"15106","Czech Republic","2021","government","negative",NA
"15107","Czech Republic","2021","government","negative",NA
"15108","Czech Republic","2021","government","negative",NA
"15109","Czech Republic","2021","government","negative",NA
"15110","Czech Republic","2021","government","negative",NA
"15111","Czech Republic","2021","government","negative",NA
"15112","Czech Republic","2021","government","negative",NA
"15113","Czech Republic","2021","announced",NA,NA
"15114","Czech Republic","2021","people",NA,NA
"15115","Czech Republic","2021","quarantine","fear",NA
"15116","Czech Republic","2021","permitted",NA,NA
"15117","Czech Republic","2021","vote","anger",NA
"15118","Czech Republic","2021","vote","anger",NA
"15119","Czech Republic","2021","vote","anger",NA
"15120","Czech Republic","2021","vote","anger",NA
"15121","Czech Republic","2021","vote","anticipation",NA
"15122","Czech Republic","2021","vote","anticipation",NA
"15123","Czech Republic","2021","vote","anticipation",NA
"15124","Czech Republic","2021","vote","anticipation",NA
"15125","Czech Republic","2021","vote","joy",NA
"15126","Czech Republic","2021","vote","joy",NA
"15127","Czech Republic","2021","vote","joy",NA
"15128","Czech Republic","2021","vote","joy",NA
"15129","Czech Republic","2021","vote","negative",NA
"15130","Czech Republic","2021","vote","negative",NA
"15131","Czech Republic","2021","vote","negative",NA
"15132","Czech Republic","2021","vote","negative",NA
"15133","Czech Republic","2021","vote","positive",NA
"15134","Czech Republic","2021","vote","positive",NA
"15135","Czech Republic","2021","vote","positive",NA
"15136","Czech Republic","2021","vote","positive",NA
"15137","Czech Republic","2021","vote","sadness",NA
"15138","Czech Republic","2021","vote","sadness",NA
"15139","Czech Republic","2021","vote","sadness",NA
"15140","Czech Republic","2021","vote","sadness",NA
"15141","Czech Republic","2021","vote","surprise",NA
"15142","Czech Republic","2021","vote","surprise",NA
"15143","Czech Republic","2021","vote","surprise",NA
"15144","Czech Republic","2021","vote","surprise",NA
"15145","Czech Republic","2021","vote","trust",NA
"15146","Czech Republic","2021","vote","trust",NA
"15147","Czech Republic","2021","vote","trust",NA
"15148","Czech Republic","2021","vote","trust",NA
"15149","Czech Republic","2021","opposition","anger","negative"
"15150","Czech Republic","2021","opposition","anger","negative"
"15151","Czech Republic","2021","opposition","anger","negative"
"15152","Czech Republic","2021","opposition","negative","negative"
"15153","Czech Republic","2021","opposition","negative","negative"
"15154","Czech Republic","2021","opposition","negative","negative"
"15155","Czech Republic","2021","parties",NA,NA
"15156","Czech Republic","2021","parties",NA,NA
"15157","Czech Republic","2021","parties",NA,NA
"15158","Czech Republic","2021","parties",NA,NA
"15159","Czech Republic","2021","parties",NA,NA
"15160","Czech Republic","2021","parties",NA,NA
"15161","Czech Republic","2021","parties",NA,NA
"15162","Czech Republic","2021","parties",NA,NA
"15163","Czech Republic","2021","contested",NA,NA
"15164","Czech Republic","2021","decision",NA,NA
"15165","Czech Republic","2021","decision",NA,NA
"15166","Czech Republic","2021","government","fear",NA
"15167","Czech Republic","2021","government","fear",NA
"15168","Czech Republic","2021","government","fear",NA
"15169","Czech Republic","2021","government","fear",NA
"15170","Czech Republic","2021","government","fear",NA
"15171","Czech Republic","2021","government","fear",NA
"15172","Czech Republic","2021","government","fear",NA
"15173","Czech Republic","2021","government","fear",NA
"15174","Czech Republic","2021","government","fear",NA
"15175","Czech Republic","2021","government","fear",NA
"15176","Czech Republic","2021","government","negative",NA
"15177","Czech Republic","2021","government","negative",NA
"15178","Czech Republic","2021","government","negative",NA
"15179","Czech Republic","2021","government","negative",NA
"15180","Czech Republic","2021","government","negative",NA
"15181","Czech Republic","2021","government","negative",NA
"15182","Czech Republic","2021","government","negative",NA
"15183","Czech Republic","2021","government","negative",NA
"15184","Czech Republic","2021","government","negative",NA
"15185","Czech Republic","2021","government","negative",NA
"15186","Czech Republic","2021","prepared","anticipation",NA
"15187","Czech Republic","2021","prepared","positive",NA
"15188","Czech Republic","2021","prepared","trust",NA
"15189","Czech Republic","2021","bill",NA,NA
"15190","Czech Republic","2021","passed",NA,NA
"15191","Czech Republic","2021","provided",NA,NA
"15192","Czech Republic","2021","provided",NA,NA
"15193","Czech Republic","2021","drive",NA,NA
"15194","Czech Republic","2021","voting",NA,NA
"15195","Czech Republic","2021","special","joy",NA
"15196","Czech Republic","2021","special","positive",NA
"15197","Czech Republic","2021","mobile","anticipation",NA
"15198","Czech Republic","2021","electoral",NA,NA
"15199","Czech Republic","2021","electoral",NA,NA
"15200","Czech Republic","2021","commission","trust",NA
"15201","Czech Republic","2021","allowing",NA,NA
"15202","Czech Republic","2021","infected",NA,"negative"
"15203","Czech Republic","2021","quarantining",NA,NA
"15204","Czech Republic","2021","citizens",NA,NA
"15205","Czech Republic","2021","citizens",NA,NA
"15206","Czech Republic","2021","citizens",NA,NA
"15207","Czech Republic","2021","citizens",NA,NA
"15208","Czech Republic","2021","citizens",NA,NA
"15209","Czech Republic","2021","cast",NA,NA
"15210","Czech Republic","2021","ballots",NA,NA
"15211","Czech Republic","2021","2",NA,NA
"15212","Czech Republic","2021","regional",NA,NA
"15213","Czech Republic","2021","regional",NA,NA
"15214","Czech Republic","2021","regional",NA,NA
"15215","Czech Republic","2021","regional",NA,NA
"15216","Czech Republic","2021","regional",NA,NA
"15217","Czech Republic","2021","regional",NA,NA
"15218","Czech Republic","2021","regional",NA,NA
"15219","Czech Republic","2021","regional",NA,NA
"15220","Czech Republic","2021","regional",NA,NA
"15221","Czech Republic","2021","senate","trust",NA
"15222","Czech Republic","2021","senate","trust",NA
"15223","Czech Republic","2021","senate","trust",NA
"15224","Czech Republic","2021","senate","trust",NA
"15225","Czech Republic","2021","elections",NA,NA
"15226","Czech Republic","2021","elections",NA,NA
"15227","Czech Republic","2021","elections",NA,NA
"15228","Czech Republic","2021","elections",NA,NA
"15229","Czech Republic","2021","elections",NA,NA
"15230","Czech Republic","2021","elections",NA,NA
"15231","Czech Republic","2021","elections",NA,NA
"15232","Czech Republic","2021","elections",NA,NA
"15233","Czech Republic","2021","elections",NA,NA
"15234","Czech Republic","2021","weakened","negative",NA
"15235","Czech Republic","2021","standing","positive",NA
"15236","Czech Republic","2021","standing","positive",NA
"15237","Czech Republic","2021","cssd",NA,NA
"15238","Czech Republic","2021","cssd",NA,NA
"15239","Czech Republic","2021","cssd",NA,NA
"15240","Czech Republic","2021","cssd",NA,NA
"15241","Czech Republic","2021","cssd",NA,NA
"15242","Czech Republic","2021","cssd",NA,NA
"15243","Czech Republic","2021","exposed","negative",NA
"15244","Czech Republic","2021","exposed","negative",NA
"15245","Czech Republic","2021","ano’s",NA,NA
"15246","Czech Republic","2021","low",NA,NA
"15247","Czech Republic","2021","low",NA,NA
"15248","Czech Republic","2021","coalition","positive",NA
"15249","Czech Republic","2021","coalition","positive",NA
"15250","Czech Republic","2021","coalition","positive",NA
"15251","Czech Republic","2021","coalition","positive",NA
"15252","Czech Republic","2021","coalition","positive",NA
"15253","Czech Republic","2021","coalition","positive",NA
"15254","Czech Republic","2021","potential",NA,NA
"15255","Czech Republic","2021","ano",NA,NA
"15256","Czech Republic","2021","ano",NA,NA
"15257","Czech Republic","2021","ano",NA,NA
"15258","Czech Republic","2021","ano",NA,NA
"15259","Czech Republic","2021","ano",NA,NA
"15260","Czech Republic","2021","ano",NA,NA
"15261","Czech Republic","2021","ano",NA,NA
"15262","Czech Republic","2021","ano",NA,NA
"15263","Czech Republic","2021","ano",NA,NA
"15264","Czech Republic","2021","poorly","negative","negative"
"15265","Czech Republic","2021","senate","trust",NA
"15266","Czech Republic","2021","senate","trust",NA
"15267","Czech Republic","2021","senate","trust",NA
"15268","Czech Republic","2021","senate","trust",NA
"15269","Czech Republic","2021","elections",NA,NA
"15270","Czech Republic","2021","elections",NA,NA
"15271","Czech Republic","2021","elections",NA,NA
"15272","Czech Republic","2021","elections",NA,NA
"15273","Czech Republic","2021","elections",NA,NA
"15274","Czech Republic","2021","elections",NA,NA
"15275","Czech Republic","2021","elections",NA,NA
"15276","Czech Republic","2021","elections",NA,NA
"15277","Czech Republic","2021","elections",NA,NA
"15278","Czech Republic","2021","regional",NA,NA
"15279","Czech Republic","2021","regional",NA,NA
"15280","Czech Republic","2021","regional",NA,NA
"15281","Czech Republic","2021","regional",NA,NA
"15282","Czech Republic","2021","regional",NA,NA
"15283","Czech Republic","2021","regional",NA,NA
"15284","Czech Republic","2021","regional",NA,NA
"15285","Czech Republic","2021","regional",NA,NA
"15286","Czech Republic","2021","regional",NA,NA
"15287","Czech Republic","2021","elections",NA,NA
"15288","Czech Republic","2021","elections",NA,NA
"15289","Czech Republic","2021","elections",NA,NA
"15290","Czech Republic","2021","elections",NA,NA
"15291","Czech Republic","2021","elections",NA,NA
"15292","Czech Republic","2021","elections",NA,NA
"15293","Czech Republic","2021","elections",NA,NA
"15294","Czech Republic","2021","elections",NA,NA
"15295","Czech Republic","2021","elections",NA,NA
"15296","Czech Republic","2021","increased",NA,NA
"15297","Czech Republic","2021","mandates",NA,NA
"15298","Czech Republic","2021","mandates",NA,NA
"15299","Czech Republic","2021","mandates",NA,NA
"15300","Czech Republic","2021","mandates",NA,NA
"15301","Czech Republic","2021","mandates",NA,NA
"15302","Czech Republic","2021","176",NA,NA
"15303","Czech Republic","2021","178",NA,NA
"15304","Czech Republic","2021","seats",NA,NA
"15305","Czech Republic","2021","seats",NA,NA
"15306","Czech Republic","2021","seats",NA,NA
"15307","Czech Republic","2021","seats",NA,NA
"15308","Czech Republic","2021","ano",NA,NA
"15309","Czech Republic","2021","ano",NA,NA
"15310","Czech Republic","2021","ano",NA,NA
"15311","Czech Republic","2021","ano",NA,NA
"15312","Czech Republic","2021","ano",NA,NA
"15313","Czech Republic","2021","ano",NA,NA
"15314","Czech Republic","2021","ano",NA,NA
"15315","Czech Republic","2021","ano",NA,NA
"15316","Czech Republic","2021","ano",NA,NA
"15317","Czech Republic","2021","regional",NA,NA
"15318","Czech Republic","2021","regional",NA,NA
"15319","Czech Republic","2021","regional",NA,NA
"15320","Czech Republic","2021","regional",NA,NA
"15321","Czech Republic","2021","regional",NA,NA
"15322","Czech Republic","2021","regional",NA,NA
"15323","Czech Republic","2021","regional",NA,NA
"15324","Czech Republic","2021","regional",NA,NA
"15325","Czech Republic","2021","regional",NA,NA
"15326","Czech Republic","2021","governorships",NA,NA
"15327","Czech Republic","2021","due",NA,NA
"15328","Czech Republic","2021","due",NA,NA
"15329","Czech Republic","2021","due",NA,NA
"15330","Czech Republic","2021","due",NA,NA
"15331","Czech Republic","2021","ability","positive",NA
"15332","Czech Republic","2021","ability","positive",NA
"15333","Czech Republic","2021","liberal","negative",NA
"15334","Czech Republic","2021","liberal","negative",NA
"15335","Czech Republic","2021","liberal","negative",NA
"15336","Czech Republic","2021","liberal","positive",NA
"15337","Czech Republic","2021","liberal","positive",NA
"15338","Czech Republic","2021","liberal","positive",NA
"15339","Czech Republic","2021","conservative",NA,"negative"
"15340","Czech Republic","2021","parties",NA,NA
"15341","Czech Republic","2021","parties",NA,NA
"15342","Czech Republic","2021","parties",NA,NA
"15343","Czech Republic","2021","parties",NA,NA
"15344","Czech Republic","2021","parties",NA,NA
"15345","Czech Republic","2021","parties",NA,NA
"15346","Czech Republic","2021","parties",NA,NA
"15347","Czech Republic","2021","parties",NA,NA
"15348","Czech Republic","2021","build","positive",NA
"15349","Czech Republic","2021","coalitions",NA,NA
"15350","Czech Republic","2021","excluded","disgust",NA
"15351","Czech Republic","2021","excluded","negative",NA
"15352","Czech Republic","2021","excluded","sadness",NA
"15353","Czech Republic","2021","regions",NA,NA
"15354","Czech Republic","2021","parties",NA,NA
"15355","Czech Republic","2021","parties",NA,NA
"15356","Czech Republic","2021","parties",NA,NA
"15357","Czech Republic","2021","parties",NA,NA
"15358","Czech Republic","2021","parties",NA,NA
"15359","Czech Republic","2021","parties",NA,NA
"15360","Czech Republic","2021","parties",NA,NA
"15361","Czech Republic","2021","parties",NA,NA
"15362","Czech Republic","2021","emerged",NA,NA
"15363","Czech Republic","2021","stronger",NA,"positive"
"15364","Czech Republic","2021","2020",NA,NA
"15365","Czech Republic","2021","2020",NA,NA
"15366","Czech Republic","2021","2020",NA,NA
"15367","Czech Republic","2021","2020",NA,NA
"15368","Czech Republic","2021","2020",NA,NA
"15369","Czech Republic","2021","regional",NA,NA
"15370","Czech Republic","2021","regional",NA,NA
"15371","Czech Republic","2021","regional",NA,NA
"15372","Czech Republic","2021","regional",NA,NA
"15373","Czech Republic","2021","regional",NA,NA
"15374","Czech Republic","2021","regional",NA,NA
"15375","Czech Republic","2021","regional",NA,NA
"15376","Czech Republic","2021","regional",NA,NA
"15377","Czech Republic","2021","regional",NA,NA
"15378","Czech Republic","2021","elections",NA,NA
"15379","Czech Republic","2021","elections",NA,NA
"15380","Czech Republic","2021","elections",NA,NA
"15381","Czech Republic","2021","elections",NA,NA
"15382","Czech Republic","2021","elections",NA,NA
"15383","Czech Republic","2021","elections",NA,NA
"15384","Czech Republic","2021","elections",NA,NA
"15385","Czech Republic","2021","elections",NA,NA
"15386","Czech Republic","2021","elections",NA,NA
"15387","Czech Republic","2021","czech",NA,NA
"15388","Czech Republic","2021","czech",NA,NA
"15389","Czech Republic","2021","czech",NA,NA
"15390","Czech Republic","2021","czech",NA,NA
"15391","Czech Republic","2021","czech",NA,NA
"15392","Czech Republic","2021","czech",NA,NA
"15393","Czech Republic","2021","czech",NA,NA
"15394","Czech Republic","2021","czech",NA,NA
"15395","Czech Republic","2021","czech",NA,NA
"15396","Czech Republic","2021","czech",NA,NA
"15397","Czech Republic","2021","czech",NA,NA
"15398","Czech Republic","2021","czech",NA,NA
"15399","Czech Republic","2021","czech",NA,NA
"15400","Czech Republic","2021","pirate","anger",NA
"15401","Czech Republic","2021","pirate","negative",NA
"15402","Czech Republic","2021","party",NA,NA
"15403","Czech Republic","2021","party",NA,NA
"15404","Czech Republic","2021","party",NA,NA
"15405","Czech Republic","2021","party",NA,NA
"15406","Czech Republic","2021","party",NA,NA
"15407","Czech Republic","2021","party",NA,NA
"15408","Czech Republic","2021","party",NA,NA
"15409","Czech Republic","2021","party",NA,NA
"15410","Czech Republic","2021","party",NA,NA
"15411","Czech Republic","2021","party",NA,NA
"15412","Czech Republic","2021","stan",NA,NA
"15413","Czech Republic","2021","stan",NA,NA
"15414","Czech Republic","2021","mayors",NA,NA
"15415","Czech Republic","2021","independents",NA,NA
"15416","Czech Republic","2021","pirates",NA,NA
"15417","Czech Republic","2021","pirates",NA,NA
"15418","Czech Republic","2021","strongest",NA,"positive"
"15419","Czech Republic","2021","party",NA,NA
"15420","Czech Republic","2021","party",NA,NA
"15421","Czech Republic","2021","party",NA,NA
"15422","Czech Republic","2021","party",NA,NA
"15423","Czech Republic","2021","party",NA,NA
"15424","Czech Republic","2021","party",NA,NA
"15425","Czech Republic","2021","party",NA,NA
"15426","Czech Republic","2021","party",NA,NA
"15427","Czech Republic","2021","party",NA,NA
"15428","Czech Republic","2021","party",NA,NA
"15429","Czech Republic","2021","grew",NA,NA
"15430","Czech Republic","2021","standing","positive",NA
"15431","Czech Republic","2021","standing","positive",NA
"15432","Czech Republic","2021","5",NA,NA
"15433","Czech Republic","2021","5",NA,NA
"15434","Czech Republic","2021","5",NA,NA
"15435","Czech Republic","2021","99",NA,NA
"15436","Czech Republic","2021","mandates",NA,NA
"15437","Czech Republic","2021","mandates",NA,NA
"15438","Czech Republic","2021","mandates",NA,NA
"15439","Czech Republic","2021","mandates",NA,NA
"15440","Czech Republic","2021","mandates",NA,NA
"15441","Czech Republic","2021","stan",NA,NA
"15442","Czech Republic","2021","stan",NA,NA
"15443","Czech Republic","2021","38",NA,NA
"15444","Czech Republic","2021","69",NA,NA
"15445","Czech Republic","2021","mandates",NA,NA
"15446","Czech Republic","2021","mandates",NA,NA
"15447","Czech Republic","2021","mandates",NA,NA
"15448","Czech Republic","2021","mandates",NA,NA
"15449","Czech Republic","2021","mandates",NA,NA
"15450","Czech Republic","2021","parties",NA,NA
"15451","Czech Republic","2021","parties",NA,NA
"15452","Czech Republic","2021","parties",NA,NA
"15453","Czech Republic","2021","parties",NA,NA
"15454","Czech Republic","2021","parties",NA,NA
"15455","Czech Republic","2021","parties",NA,NA
"15456","Czech Republic","2021","parties",NA,NA
"15457","Czech Republic","2021","parties",NA,NA
"15458","Czech Republic","2021","joined","positive",NA
"15459","Czech Republic","2021","joined","positive",NA
"15460","Czech Republic","2021","regional",NA,NA
"15461","Czech Republic","2021","regional",NA,NA
"15462","Czech Republic","2021","regional",NA,NA
"15463","Czech Republic","2021","regional",NA,NA
"15464","Czech Republic","2021","regional",NA,NA
"15465","Czech Republic","2021","regional",NA,NA
"15466","Czech Republic","2021","regional",NA,NA
"15467","Czech Republic","2021","regional",NA,NA
"15468","Czech Republic","2021","regional",NA,NA
"15469","Czech Republic","2021","coalition","positive",NA
"15470","Czech Republic","2021","coalition","positive",NA
"15471","Czech Republic","2021","coalition","positive",NA
"15472","Czech Republic","2021","coalition","positive",NA
"15473","Czech Republic","2021","coalition","positive",NA
"15474","Czech Republic","2021","coalition","positive",NA
"15475","Czech Republic","2021","governments",NA,NA
"15476","Czech Republic","2021","successes",NA,"positive"
"15477","Czech Republic","2021","successes",NA,"positive"
"15478","Czech Republic","2021","contributed",NA,NA
"15479","Czech Republic","2021","exclusion","disgust","negative"
"15480","Czech Republic","2021","exclusion","fear","negative"
"15481","Czech Republic","2021","exclusion","negative","negative"
"15482","Czech Republic","2021","exclusion","sadness","negative"
"15483","Czech Republic","2021","ano",NA,NA
"15484","Czech Republic","2021","ano",NA,NA
"15485","Czech Republic","2021","ano",NA,NA
"15486","Czech Republic","2021","ano",NA,NA
"15487","Czech Republic","2021","ano",NA,NA
"15488","Czech Republic","2021","ano",NA,NA
"15489","Czech Republic","2021","ano",NA,NA
"15490","Czech Republic","2021","ano",NA,NA
"15491","Czech Republic","2021","ano",NA,NA
"15492","Czech Republic","2021","power",NA,NA
"15493","Czech Republic","2021","power",NA,NA
"15494","Czech Republic","2021","power",NA,NA
"15495","Czech Republic","2021","power",NA,NA
"15496","Czech Republic","2021","regional",NA,NA
"15497","Czech Republic","2021","regional",NA,NA
"15498","Czech Republic","2021","regional",NA,NA
"15499","Czech Republic","2021","regional",NA,NA
"15500","Czech Republic","2021","regional",NA,NA
"15501","Czech Republic","2021","regional",NA,NA
"15502","Czech Republic","2021","regional",NA,NA
"15503","Czech Republic","2021","regional",NA,NA
"15504","Czech Republic","2021","regional",NA,NA
"15505","Czech Republic","2021","level","positive",NA
"15506","Czech Republic","2021","level","positive",NA
"15507","Czech Republic","2021","level","positive",NA
"15508","Czech Republic","2021","level","trust",NA
"15509","Czech Republic","2021","level","trust",NA
"15510","Czech Republic","2021","level","trust",NA
"15511","Czech Republic","2021","3",NA,NA
"15512","Czech Republic","2021","3",NA,NA
"15513","Czech Republic","2021","social",NA,NA
"15514","Czech Republic","2021","social",NA,NA
"15515","Czech Republic","2021","social",NA,NA
"15516","Czech Republic","2021","social",NA,NA
